Report Date,Serial No.,ISO Tk No.,Shipment,Level (%),Level (m©ø),Level (mmH2O),Battery (%),Pressure (MPa),Temp (¡ÆC),Depress,Press_Before (MPa),Press_After (MPa),Remarks
2026-02-03,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.4,-146,,-,-,-
2026-02-02,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.42,-138,,-,-,-
2026-02-02,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.44,-138,,-,-,-
2026-02-02,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.47,-141,,-,-,-
2026-02-02,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.5,-142,,-,-,-
2026-02-02,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.55,-136,,-,-,-
2026-02-02,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.46,-141,,-,-,-
2026-02-02,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.45,28,,-,-,-
2026-02-02,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.37,-141,,-,-,-
2026-02-02,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.55,-137,,-,-,-
2026-02-02,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.4,-143,,-,-,-
2026-02-02,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.39,-146,,-,-,-
2026-02-01,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.42,-142,Depressurized,-,-,-
2026-02-01,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.43,-138,,-,-,-
2026-02-01,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.45,-141,,-,-,-
2026-02-01,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.48,-142,,-,-,-
2026-02-01,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.54,-136,,-,-,-
2026-02-01,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.44,-141,,-,-,-
2026-02-01,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.45,28,,-,-,-
2026-02-01,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.37,-141,,-,-,-
2026-02-01,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.53,-137,Depressurized,0.79,0.43,Depress
2026-02-01,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.39,-143,,-,-,-
2026-02-01,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.38,-146,,-,-,-
2026-01-31,SIMU-8101426,ISOT-009,N1,0.8,,,,0.42,-141,,,,Normal 
2026-01-31,SIMU-8101513,ISOT-014,N1,0.9,,,,0.43,-139,,,,Normal 
2026-01-31,SIMU-8101581,ISOT-017,N1,1,,,,0.45,-141,,,,Normal 
2026-01-31,SIMU-8101750,ISOT-026,N1,0.9,,,,0.47,-144,,,,Normal 
2026-01-31,SIMU-8101848,ISOT-031,N1,0.9,,,,0.53,-131,,,,Normal 
2026-01-31,SIMU-8101909,ISOT-036,N1,0.9,,,,0.43,-141,,,,Normal 
2026-01-31,SIMU-8113176,ISOT-120,N1,0.9,,,,0.38,-146,,,,Normal 
2026-01-31,SIMU-8103711,ISOT-086,N1,0.9,,,,0.37,-141,,,,Normal 
2026-01-31,SIMU-8103732,ISOT-088,N1,0.9,,,,0.69,-137,,,,Normal 
2026-01-31,SIMU-8111297,ISOT-103,N1,0.9,,,,0.39,-143,,,,Normal 
2026-01-31,SIMU-8102567,ISOT-064,N1,0,,,,0.45,28,,,,ISOTANK (Empty)
2026-01-30,SIMU-8101426,ISOT-009,N1,0.8,,,,0.42,-141,,,,Normal 
2026-01-30,SIMU-8101513,ISOT-014,N1,0.9,,,,0.42,-139,,,,Normal 
2026-01-30,SIMU-8101581,ISOT-017,N1,1,,,,0.43,-141,,,,Normal 
2026-01-30,SIMU-8101750,ISOT-026,N1,0.9,,,,0.47,-144,,,,Normal 
2026-01-30,SIMU-8101848,ISOT-031,N1,0.9,,,,0.53,-131,,,,Normal 
2026-01-30,SIMU-8101909,ISOT-036,N1,0.9,,,,0.43,-141,,,,Normal 
2026-01-30,SIMU-8113176,ISOT-120,N1,0.9,,,,0.38,-146,,,,Normal 
2026-01-30,SIMU-8103711,ISOT-086,N1,0.9,,,,0.37,-141,,,,Normal 
2026-01-30,SIMU-8103732,ISOT-088,N1,0.9,,,,0.58,-137,,,,Normal 
2026-01-30,SIMU-8111297,ISOT-103,N1,0.9,,,,0.38,-143,,,,Normal 
2026-01-30,SIMU-8102567,ISOT-064,N1,0,,,,0.45,28,,,,ISOTANK (Empty)
2026-01-29,SIMU-8101426,ISOT-009,N1,0.8,,,,0.4,-141,,,,Normal 
2026-01-29,SIMU-8101513,ISOT-014,N1,0.9,,,,0.4,-139,,,,Normal 
2026-01-29,SIMU-8101581,ISOT-017,N1,1,,,,0.43,-141,,,,Normal 
2026-01-29,SIMU-8101750,ISOT-026,N1,1,,,,0.48,-144,,,,Normal 
2026-01-29,SIMU-8101848,ISOT-031,N1,0.9,,,,0.5,-131,,,,Normal 
2026-01-29,SIMU-8101909,ISOT-036,N1,0.9,,,,0.43,-141,,,,Normal 
2026-01-29,SIMU-8113176,ISOT-120,N1,0.9,,,,0.37,-146,,,,Normal 
2026-01-29,SIMU-8103711,ISOT-086,N1,0.9,,,,0.35,-141,,,,Normal 
2026-01-29,SIMU-8103732,ISOT-088,N1,0.9,,,,0.73,-137,,,,Normal 
2026-01-29,SIMU-8111297,ISOT-103,N1,0.9,,,,0.38,-143,,,,Normal 
2026-01-29,SIMU-8102567,ISOT-064,N1,0,,,,0.45,28,,,,ISOTANK (Empty)
2026-01-28,SIMU-8101426,ISOT-009,N1,0.8,,,,0.39,-141,,,,Normal 
2026-01-28,SIMU-8101513,ISOT-014,N1,0.9,,,,0.4,-139,,,,Normal 
2026-01-28,SIMU-8101581,ISOT-017,N1,1,,,,0.43,-141,,,,Normal 
2026-01-28,SIMU-8101750,ISOT-026,N1,1,,,,0.47,-144,,,,Normal 
2026-01-28,SIMU-8101848,ISOT-031,N1,0.9,,,,0.5,-131,,,,Normal 
2026-01-28,SIMU-8101909,ISOT-036,N1,0.9,,,,0.41,-141,,,,Normal 
2026-01-28,SIMU-8113176,ISOT-120,N1,0.9,,,,0.36,-146,,,,Normal 
2026-01-28,SIMU-8103711,ISOT-086,N1,0.9,,,,0.34,-141,,,,Normal 
2026-01-28,SIMU-8103732,ISOT-088,N1,0.9,,,,0.57,-137,,,,Normal 
2026-01-28,SIMU-8111297,ISOT-103,N1,0.9,,,,0.37,-143,,,,Normal 
2026-01-28,SIMU-8102567,ISOT-064,N1,0,,,,0.45,28,,,,ISOTANK (Empty)
2026-01-27,SIMU-8101426,ISOT-009,N1,0.8,,,,0.38,-141,,,,Normal 
2026-01-27,SIMU-8101513,ISOT-014,N1,0.9,,,,0.39,-140,,,,Normal 
2026-01-27,SIMU-8101581,ISOT-017,N1,1,,,,0.42,-141,,,,Normal 
2026-01-27,SIMU-8101750,ISOT-026,N1,1,,,,0.47,-144,,,,Normal 
2026-01-27,SIMU-8101848,ISOT-031,N1,0.9,,,,0.49,-137,,,,Normal 
2026-01-27,SIMU-8101909,ISOT-036,N1,0.9,,,,0.42,-141,,,,Normal 
2026-01-27,SIMU-8113176,ISOT-120,N1,0.9,,,,0.36,-146,,,,Normal 
2026-01-27,SIMU-8103711,ISOT-086,N1,0.9,,,,0.34,-141,,,,Normal 
2026-01-27,SIMU-8103732,ISOT-088,N1,0.9,,,,0.72,-138,,,,Normal 
2026-01-27,SIMU-8111297,ISOT-103,N1,0.9,,,,0.37,-143,,,,Normal 
2026-01-27,SIMU-8102567,ISOT-064,N1,0,,,,0.45,28,,,,ISOTANK (Empty)
2026-01-26,SIMU-8101426,ISOT-009,N1,0.8,,,,0.38,-141,,,,SMT percentage level reading under monitoring
2026-01-26,SIMU-8101513,ISOT-014,N1,0.9,,,,0.38,-140,,,,SMT percentage level reading under monitoring
2026-01-26,SIMU-8101581,ISOT-017,N1,1,,,,0.41,-141,,,,SMT percentage level reading under monitoring
2026-01-26,SIMU-8101750,ISOT-026,N1,1,,,,0.45,-144,,,,Normal 
2026-01-26,SIMU-8101848,ISOT-031,N1,0.9,,,,0.48,-137,,,,SMT percentage level reading under monitoring
2026-01-26,SIMU-8101909,ISOT-036,N1,0.9,,,,0.4,-141,,,,Normal 
2026-01-26,SIMU-8113176,ISOT-120,N1,0.9,,,,0.34,-146,,,,Normal 
2026-01-26,SIMU-8103711,ISOT-086,N1,0.9,,,,0.33,-141,,,,Normal 
2026-01-26,SIMU-8103732,ISOT-088,N1,0.9,,,,0.56,-138,,,,Normal 
2026-01-26,SIMU-8111297,ISOT-103,N1,0.9,,,,0.36,-143,,,,Normal 
2026-01-26,SIMU-8102567,ISOT-064,N1,0,,,,0.43,27.8,,,,ISOTANK (Empty)
2026-01-25,SIMU-8101426,ISOT-009,N1,0.8,,,,0.36,-141,,,,Normal 
2026-01-25,SIMU-8101513,ISOT-014,N1,0.9,,,,0.36,-140,,,,SMT percentage level reading is not accurate
2026-01-25,SIMU-8101581,ISOT-017,N1,0.9,,,,0.4,-141,,,,Normal 
2026-01-25,SIMU-8101750,ISOT-026,N1,0.9,,,,0.38,-144,,,,Normal 
2026-01-25,SIMU-8101848,ISOT-031,N1,0.9,,,,0.45,-138,,,,Normal 
2026-01-25,SIMU-8101909,ISOT-036,N1,0.9,,,,0.38,-141,,,,Normal 
2026-01-25,SIMU-8113176,ISOT-120,N1,0.9,,,,0.34,-146,,,,SMT percentage level reading is not accurate
2026-01-25,SIMU-8103711,ISOT-086,N1,0.9,,,,0.32,-141,,,,SMT percentage level reading is not accurate
2026-01-25,SIMU-8103732,ISOT-088,N1,0.9,,,,0.5,-139,,,,SMT percentage level reading is not accurate
2026-01-25,SIMU-8111297,ISOT-103,N1,0.9,,,,0.35,-144,,,,SMT percentage level reading is not accurate
2026-01-25,SIMU-8102567,ISOT-064,N1,0,,,,0.43,27.8,,,,ISOTANK (Empty)
2026-01-24,SIMU-8101426,ISOT-009,N1,0.8,,,,0.36,-141,,,,Normal 
2026-01-24,SIMU-8101513,ISOT-014,N1,0.9,,,,0.36,-140,,,,SMT percentage level reading is not accurate
2026-01-24,SIMU-8101581,ISOT-017,N1,0.9,,,,0.4,-141,,,,Normal 
2026-01-24,SIMU-8101750,ISOT-026,N1,0.9,,,,0.38,-144,,,,Normal 
2026-01-24,SIMU-8101848,ISOT-031,N1,0.9,,,,0.45,-138,,,,Normal 
2026-01-24,SIMU-8101909,ISOT-036,N1,0.9,,,,0.38,-141,,,,Normal 
2026-01-24,SIMU-8113176,ISOT-120,N1,0.9,,,,0.34,-146,,,,SMT percentage level reading is not accurate
2026-01-24,SIMU-8103711,ISOT-086,N1,0.9,,,,0.32,-141,,,,SMT percentage level reading is not accurate
2026-01-24,SIMU-8103732,ISOT-088,N1,0.9,,,,0.5,-139,,,,SMT percentage level reading is not accurate
2026-01-24,SIMU-8111297,ISOT-103,N1,0.9,,,,0.35,-144,,,,SMT percentage level reading is not accurate
2026-01-24,SIMU-8102567,ISOT-064,N1,0,,,,0.43,27.8,,,,ISOTANK (Empty)
2026-01-23,SIMU-8101426,ISOT-009,N1,0.8,,,,0.32,-143,,,,Normal 
2026-01-23,SIMU-8101513,ISOT-014,N1,0.9,,,,0.3,-144,,,,SMT percentage level reading is not accurate
2026-01-23,SIMU-8101581,ISOT-017,N1,1,,,,0.32,-144,,,,Normal 
2026-01-23,SIMU-8101750,ISOT-026,N1,0.9,,,,0.39,-144,,,,Normal 
2026-01-23,SIMU-8101848,ISOT-031,N1,0.9,,,,0.41,-144,,,,Normal 
2026-01-23,SIMU-8101909,ISOT-036,N1,0.9,,,,0.33,-143,,,,Normal 
2026-01-23,SIMU-8113176,ISOT-120,N1,0.9,,,,0.31,-147,,,,SMT percentage level reading is not accurate
2026-01-23,SIMU-8103711,ISOT-086,N1,0.9,,,,0.3,-143,,,,SMT percentage level reading is not accurate
2026-01-23,SIMU-8103732,ISOT-088,N1,0.9,,,,0.45,-140,,,,SMT percentage level reading is not accurate
2026-01-23,SIMU-8111297,ISOT-103,N1,0.9,,,,0.31,-145,,,,SMT percentage level reading is not accurate
2026-01-23,SIMU-8102567,ISOT-064,N1,0,,,,0.45,27.8,,,,ISOTANK (Empty)
2026-01-22,SIMU-8101426,ISOT-009,N1,0.8,,,,0.32,-143,,,,Normal 
2026-01-22,SIMU-8101513,ISOT-014,N1,0.9,,,,0.3,-144,,,,SMT percentage level reading is not accurate
2026-01-22,SIMU-8101581,ISOT-017,N1,1,,,,0.32,-144,,,,Normal 
2026-01-22,SIMU-8101750,ISOT-026,N1,0.9,,,,0.39,-144,,,,Normal 
2026-01-22,SIMU-8101848,ISOT-031,N1,0.9,,,,0.41,-144,,,,Normal 
2026-01-22,SIMU-8101909,ISOT-036,N1,0.9,,,,0.33,-143,,,,Normal 
2026-01-22,SIMU-8113176,ISOT-120,N1,0.9,,,,0.31,-147,,,,SMT percentage level reading is not accurate
2026-01-22,SIMU-8103711,ISOT-086,N1,0.9,,,,0.3,-143,,,,SMT percentage level reading is not accurate
2026-01-22,SIMU-8103732,ISOT-088,N1,0.9,,,,0.45,-140,,,,SMT percentage level reading is not accurate
2026-01-22,SIMU-8111297,ISOT-103,N1,0.9,,,,0.31,-145,,,,SMT percentage level reading is not accurate
2026-01-22,SIMU-8102567,ISOT-064,N1,0,,,,0.45,27.8,,,,ISOTANK (Empty)
